age,gender,college_tier,branch,degree,cgpa,backlog_history,attendance_percentage,DSA_problems_solved,GitHub_repos,internships_completed,resume_score,communication_skills,aptitude_score,hackathons_participated,primary_language,placement_status,company_type
22,Male,3,MECH,B.Tech,8.37,0,77.1,189,3,0,96,55,77,3,Python,Placed,Service Based
24,Male,2,ECE,B.Tech,5.72,0,83.3,0,0,0,100,64,35,1,C++,Not Placed,Not Placed
21,Male,1,AI&DS,B.Tech,8.69,0,65.3,248,0,2,92,63,78,1,C++,Placed,Product Based
21,Male,3,ECE,B.Tech,8.05,0,74.7,239,4,2,89,62,85,0,C++,Placed,Product Based
22,Male,2,EEE,B.Tech,7.87,1,84.2,172,2,0,64,50,77,0,Python,Placed,Service Based
24,Female,1,EEE,B.Tech,7.75,1,78.6,201,3,1,86,60,82,0,C++,Placed,Product Based
22,Female,1,CSE,B.Tech,7.86,0,73.2,291,4,1,96,55,87,1,Java,Placed,Product Based
23,Female,2,AI&DS,B.Tech,8.58,0,91.4,305,3,1,78,56,73,2,Java,Placed,Product Based
20,Female,1,EEE,B.Tech,8.58,0,85,291,3,2,100,73,84,1,Java,Placed,Product Based
21,Male,3,CSE,B.Tech,8.55,0,87.8,354,5,2,100,41,100,0,C++,Placed,Product Based
21,Female,1,CSE,B.Tech,8.15,0,76.5,240,3,1,96,68,94,1,Python,Placed,Product Based
24,Female,1,ECE,B.Tech,7.03,0,66.7,257,1,0,90,63,85,1,Python,Placed,Product Based
21,Male,3,CSE,B.Tech,7.08,0,88.1,104,2,0,83,93,88,2,C++,Placed,Service Based
24,Male,1,EEE,B.Tech,9.19,0,79.4,319,6,1,98,62,95,2,Python,Placed,Product Based
22,Female,1,MECH,B.Tech,8.08,0,88.5,271,3,1,100,59,95,1,Java,Placed,Product Based
20,Female,1,AI&DS,B.Tech,9.14,0,82,304,0,3,98,49,93,2,Python,Placed,Product Based
22,Male,2,CSE,B.Tech,6.82,1,88.3,51,3,0,89,65,58,2,C++,Placed,Service Based
22,Male,1,MECH,B.Tech,7.73,1,75.5,108,4,0,100,76,47,1,C++,Not Placed,Not Placed
24,Female,3,AI&DS,B.Tech,7.89,0,68,111,0,1,91,41,54,0,Java,Placed,Service Based
24,Female,3,EEE,B.Tech,7.22,1,82.8,199,0,0,89,58,44,0,Java,Placed,Service Based
24,Female,3,EEE,B.Tech,7.22,0,83.8,160,0,0,100,68,68,1,C++,Placed,Service Based
21,Female,1,ECE,B.Tech,9.2,0,83.4,404,5,2,100,45,95,1,Python,Placed,Product Based
23,Female,2,EEE,B.Tech,8.18,0,74.8,280,6,0,96,48,68,3,Python,Placed,Product Based
20,Female,2,CSE,B.Tech,8.13,0,79.8,331,5,1,98,69,83,1,Java,Placed,Product Based
21,Male,3,EEE,B.Tech,7.3,0,71.3,98,0,0,100,70,59,2,Python,Not Placed,Not Placed
23,Male,1,IT,B.Tech,7.4,0,65.4,193,3,0,91,54,53,2,C++,Placed,Product Based
23,Male,2,EEE,B.Tech,9.16,1,64.7,189,1,3,88,64,62,0,C++,Placed,Product Based
24,Male,1,CSE,B.Tech,8.62,0,75.8,276,3,0,92,61,100,1,C++,Placed,Product Based
22,Male,2,CSE,B.Tech,7.17,1,79.9,118,2,1,96,62,50,1,Python,Placed,Service Based
21,Male,2,EEE,B.Tech,8.55,0,85.7,373,2,1,91,54,82,2,C++,Placed,Product Based
20,Male,3,ECE,B.Tech,8.65,0,72.1,148,0,1,90,53,85,0,Java,Placed,Product Based
23,Male,3,CSE,B.Tech,8.2,1,91.3,251,3,2,93,54,75,2,Python,Placed,Product Based
24,Male,2,EEE,B.Tech,7.48,0,87.8,200,3,0,92,61,60,1,C++,Placed,Service Based
24,Female,2,EEE,B.Tech,8.72,1,88.3,280,6,2,91,91,85,1,C++,Placed,Product Based
21,Male,3,AI&DS,B.Tech,7.14,0,75.1,132,3,0,74,59,60,2,Java,Placed,Service Based
20,Male,3,EEE,B.Tech,8.08,0,83.9,261,8,0,98,57,97,2,C++,Placed,Product Based
20,Female,1,AI&DS,B.Tech,7.76,0,88.4,154,4,1,92,73,72,3,Python,Placed,Service Based
21,Female,2,CSE,B.Tech,8.14,0,76.1,185,2,1,95,57,84,0,Java,Placed,Product Based
24,Male,1,ECE,B.Tech,8.27,1,89.4,331,2,0,89,63,92,1,Java,Placed,Service Based
24,Female,2,AI&DS,B.Tech,9.15,0,86.8,378,5,2,98,52,82,1,Python,Placed,Product Based
20,Female,1,EEE,B.Tech,8.24,2,92.7,125,2,0,83,77,62,0,Java,Placed,Service Based
22,Male,1,EEE,B.Tech,8.32,0,69.9,177,1,1,88,60,55,3,Java,Placed,Service Based
22,Female,3,ECE,B.Tech,7.72,1,91.2,34,2,0,100,58,60,0,Java,Not Placed,Not Placed
21,Female,1,AI&DS,B.Tech,7.3,0,73.1,246,2,0,95,57,67,2,Python,Placed,Service Based
20,Male,1,CSE,B.Tech,8.77,0,81.2,353,4,0,100,67,96,1,Java,Placed,Product Based
21,Female,3,AI&DS,B.Tech,8.21,0,84.5,244,3,0,100,53,99,1,Java,Placed,Product Based
22,Male,1,AI&DS,B.Tech,6.51,1,88.4,84,2,0,94,68,44,2,Java,Not Placed,Not Placed
21,Male,2,IT,B.Tech,7.86,0,76.7,157,6,0,81,59,66,1,Java,Placed,Product Based
22,Female,1,EEE,B.Tech,8.49,1,77.8,192,0,3,83,63,58,1,Python,Placed,Product Based
20,Female,2,AI&DS,B.Tech,7.86,0,82.9,172,0,1,94,62,55,1,Java,Placed,Service Based
24,Male,2,AI&DS,B.Tech,7.98,0,91,154,1,1,100,40,38,2,Java,Placed,Service Based
21,Female,1,AI&DS,B.Tech,7.13,0,82.2,82,1,0,100,83,42,1,C++,Not Placed,Not Placed
21,Female,1,AI&DS,B.Tech,7.48,1,81.9,138,0,1,100,78,55,1,C++,Not Placed,Not Placed
22,Female,2,IT,B.Tech,7.75,0,88,193,2,0,92,60,94,0,Python,Placed,Service Based
20,Female,3,AI&DS,B.Tech,7.4,0,71,203,5,0,90,51,60,0,Java,Placed,Service Based
21,Male,3,EEE,B.Tech,7.64,0,92.7,196,4,2,91,69,86,0,C++,Placed,Product Based
21,Female,2,CSE,B.Tech,8.44,0,93.6,311,1,1,98,61,77,0,C++,Placed,Product Based
20,Female,2,AI&DS,B.Tech,8.95,0,89.7,301,5,2,100,60,80,1,Java,Placed,Product Based
20,Male,2,EEE,B.Tech,6.92,0,78.8,233,5,0,73,73,69,3,C++,Placed,Service Based
20,Male,2,AI&DS,B.Tech,8.43,0,83,211,4,0,93,70,78,1,Java,Placed,Product Based
23,Female,2,ECE,B.Tech,8.18,1,67,331,7,1,99,77,100,1,Python,Placed,Product Based
20,Female,3,MECH,B.Tech,8.39,0,76.4,342,7,1,94,76,78,1,Python,Placed,Product Based
24,Male,2,AI&DS,B.Tech,7.73,0,77,279,3,0,100,62,91,0,Java,Placed,Product Based
22,Male,2,MECH,B.Tech,6.86,0,79.3,84,4,0,85,47,71,0,C++,Placed,Product Based
20,Female,2,EEE,B.Tech,7.01,1,92.4,223,0,0,87,50,79,0,Java,Placed,Service Based
21,Female,1,IT,B.Tech,8.47,0,100,356,3,1,84,62,97,1,Java,Placed,Product Based
20,Male,3,MECH,B.Tech,8.72,0,89.8,280,5,1,91,50,98,1,C++,Placed,Product Based
20,Female,1,IT,B.Tech,7.55,0,81.5,230,3,0,89,68,89,1,Java,Placed,Service Based
22,Female,3,ECE,B.Tech,7.72,1,91.2,413,3,2,100,64,75,1,Python,Placed,Product Based
24,Male,3,EEE,B.Tech,8.12,0,81.1,154,2,0,93,65,73,0,C++,Placed,Service Based
24,Male,2,EEE,B.Tech,6.91,2,71.6,262,3,1,100,76,75,1,Python,Placed,Product Based
24,Male,2,MECH,B.Tech,7.81,1,75.3,103,0,1,92,65,95,0,Java,Not Placed,Not Placed
22,Female,1,ECE,B.Tech,7.11,0,90,200,4,1,94,78,88,0,C++,Placed,Service Based
23,Female,2,IT,B.Tech,5.75,1,63.4,0,0,0,95,97,61,2,Java,Not Placed,Not Placed
21,Female,1,MECH,B.Tech,8.19,0,78.9,151,3,1,100,72,69,0,Python,Placed,Product Based
21,Male,1,IT,B.Tech,8.27,0,80.4,172,4,3,98,47,63,2,Java,Placed,Product Based
24,Male,2,MECH,B.Tech,7.17,0,72.6,194,6,0,100,40,66,2,Python,Not Placed,Not Placed
21,Male,2,IT,B.Tech,7.4,0,90.5,230,2,0,100,56,92,1,Python,Not Placed,Not Placed
22,Male,3,CSE,B.Tech,8.94,0,84.1,277,1,1,100,82,75,3,Python,Placed,Product Based
20,Female,2,EEE,B.Tech,7.2,0,76.6,81,2,0,93,66,46,2,Java,Placed,Product Based
21,Male,1,ECE,B.Tech,7.13,0,71.9,160,2,0,92,68,81,1,C++,Placed,Product Based
21,Female,2,EEE,B.Tech,6.59,0,75.6,51,2,0,68,65,61,0,C++,Not Placed,Not Placed
23,Female,1,CSE,B.Tech,7.28,0,85,81,1,0,88,55,86,0,Python,Placed,Service Based
23,Male,3,CSE,B.Tech,8.43,0,82.8,254,1,2,100,40,87,1,C++,Placed,Product Based
20,Male,1,MECH,B.Tech,9.41,0,96.2,288,5,3,91,68,100,1,Python,Placed,Product Based
22,Male,3,AI&DS,B.Tech,7.15,0,74.8,80,0,0,100,76,56,1,C++,Not Placed,Not Placed
24,Male,2,CSE,B.Tech,7.44,0,88.8,186,1,1,75,62,57,0,Java,Placed,Service Based
23,Female,3,AI&DS,B.Tech,6.83,1,82.6,186,1,0,96,60,59,3,Python,Placed,Service Based
20,Male,3,ECE,B.Tech,8.16,0,72.8,330,5,1,85,40,92,0,C++,Placed,Product Based
21,Male,2,CSE,B.Tech,8.97,0,89,135,0,2,91,71,78,0,Java,Placed,Product Based
23,Female,3,ECE,B.Tech,8.06,0,95.9,320,4,1,100,49,95,3,Java,Placed,Product Based
20,Female,2,MECH,B.Tech,6.84,0,83.5,185,0,0,68,66,98,0,Python,Placed,Service Based
21,Female,2,ECE,B.Tech,7.98,0,80.2,222,4,1,87,62,88,1,Java,Placed,Product Based
24,Male,2,MECH,B.Tech,7.9,0,85.9,235,1,0,88,57,67,0,C++,Placed,Product Based
24,Female,2,EEE,B.Tech,7.63,0,79.8,203,0,0,85,68,84,1,Java,Not Placed,Not Placed
23,Female,2,CSE,B.Tech,6.37,0,94.4,25,0,0,89,50,80,2,Python,Placed,Service Based
22,Female,2,CSE,B.Tech,9.35,1,89.2,352,2,1,100,62,100,2,Python,Placed,Product Based
23,Male,2,IT,B.Tech,7.25,0,80.5,170,1,0,87,64,50,0,C++,Not Placed,Not Placed
23,Male,3,CSE,B.Tech,7.6,0,80.7,164,4,0,88,76,85,0,Java,Placed,Service Based
24,Female,2,MECH,B.Tech,8.92,0,86.4,309,2,2,94,51,89,1,Python,Placed,Product Based
22,Male,1,EEE,B.Tech,8.03,0,75.6,351,7,1,99,82,100,0,Python,Placed,Product Based
21,Male,2,CSE,B.Tech,7.3,0,100,232,3,0,82,79,76,1,C++,Placed,Service Based
24,Female,3,MECH,B.Tech,8.39,0,68.7,273,5,1,86,76,56,0,Java,Placed,Product Based
24,Female,3,MECH,B.Tech,8.42,0,64.8,121,0,0,94,59,53,0,Python,Placed,Service Based
21,Male,2,MECH,B.Tech,9.23,0,77.2,315,1,1,96,59,80,1,Python,Placed,Product Based
21,Male,1,IT,B.Tech,7.52,0,88.8,161,0,0,95,73,71,1,Java,Placed,Service Based
22,Male,1,MECH,B.Tech,6.29,0,94.6,142,2,0,79,54,43,1,C++,Not Placed,Not Placed
20,Female,3,IT,B.Tech,7.81,0,90.2,221,3,0,95,55,88,2,Java,Placed,Product Based
20,Male,1,MECH,B.Tech,7.95,1,75.6,252,2,1,89,68,79,0,Python,Placed,Product Based
24,Male,3,MECH,B.Tech,7.89,0,87.2,237,6,2,96,73,90,1,Python,Placed,Product Based
22,Male,2,MECH,B.Tech,8.28,0,79.6,191,2,2,91,62,79,0,Java,Placed,Product Based
20,Female,2,ECE,B.Tech,8.94,0,88.7,219,0,2,100,55,72,3,Java,Placed,Product Based
22,Male,2,MECH,B.Tech,8,0,83.2,218,4,2,81,62,74,0,C++,Placed,Product Based
20,Female,1,IT,B.Tech,8.85,0,84.3,285,4,2,96,56,54,2,Java,Placed,Product Based
22,Female,1,AI&DS,B.Tech,8.6,1,84.1,347,6,0,93,85,87,3,Python,Placed,Product Based
24,Male,3,AI&DS,B.Tech,7.71,0,95.7,271,2,1,84,57,95,1,Python,Placed,Product Based
23,Male,3,IT,B.Tech,8.06,1,84.6,201,6,2,77,66,74,1,C++,Placed,Product Based
24,Male,3,ECE,B.Tech,8.88,0,84.1,187,4,0,99,43,78,1,C++,Placed,Product Based
22,Female,3,MECH,B.Tech,7.33,1,69.8,151,2,1,82,69,65,0,Python,Placed,Product Based
20,Female,2,AI&DS,B.Tech,7.62,0,77.8,223,2,0,94,60,86,0,Python,Placed,Product Based
24,Male,3,AI&DS,B.Tech,7.51,0,84.3,136,1,0,100,73,52,1,C++,Placed,Service Based
20,Female,2,AI&DS,B.Tech,8.01,0,100,215,2,0,99,64,52,0,C++,Placed,Product Based
20,Male,3,CSE,B.Tech,8.85,0,77.7,274,1,2,94,67,71,3,Java,Placed,Product Based
23,Female,3,AI&DS,B.Tech,9.43,0,90.8,262,3,2,94,63,60,3,C++,Placed,Product Based
21,Male,2,EEE,B.Tech,8.43,1,80.7,148,2,0,100,45,64,0,C++,Placed,Service Based
20,Female,1,CSE,B.Tech,7.14,0,88.6,257,0,0,89,68,66,0,Java,Placed,Service Based
21,Male,1,IT,B.Tech,7.81,0,84.2,343,7,0,100,49,87,1,Python,Placed,Product Based
21,Male,3,AI&DS,B.Tech,9.15,0,93.2,336,3,1,94,74,96,3,C++,Placed,Product Based
20,Female,3,CSE,B.Tech,7.18,1,92.1,203,5,0,97,69,84,1,Python,Placed,Service Based
23,Male,2,IT,B.Tech,7.69,0,85.5,145,0,0,88,70,49,2,Java,Placed,Service Based
23,Male,3,CSE,B.Tech,6.46,1,91.8,136,4,0,87,55,74,0,Python,Placed,Product Based
24,Male,1,ECE,B.Tech,5.88,0,87.3,0,0,0,80,54,45,0,Python,Placed,Service Based
21,Male,2,MECH,B.Tech,8.27,0,92.9,117,0,2,100,70,71,1,Python,Placed,Service Based
20,Female,2,AI&DS,B.Tech,8.51,0,76,221,2,2,99,74,70,1,C++,Placed,Product Based
22,Male,3,AI&DS,B.Tech,7.42,0,87.8,211,7,1,77,65,59,1,Java,Placed,Service Based
23,Male,2,CSE,B.Tech,8.02,0,95.4,195,1,1,77,57,75,0,Java,Placed,Service Based
23,Male,2,ECE,B.Tech,5.91,1,86,136,1,0,84,63,69,1,C++,Not Placed,Not Placed
22,Female,3,MECH,B.Tech,9.07,0,83.7,341,1,2,98,48,95,2,Python,Placed,Product Based
21,Male,1,MECH,B.Tech,8.04,0,73.3,223,1,1,98,70,61,3,Java,Placed,Product Based
22,Male,2,MECH,B.Tech,5.54,0,81.1,0,3,0,69,73,57,0,Python,Placed,Product Based
20,Male,3,ECE,B.Tech,6.58,2,89.3,54,0,0,86,62,65,0,Python,Not Placed,Not Placed
24,Female,1,IT,B.Tech,7.37,0,84.5,275,1,0,88,53,69,3,Java,Not Placed,Not Placed
21,Male,1,IT,B.Tech,7.74,1,78.8,162,1,1,75,83,67,0,Java,Placed,Service Based
20,Male,2,IT,B.Tech,6.66,1,79.1,261,2,0,100,51,80,1,C++,Placed,Service Based
24,Male,2,IT,B.Tech,7.46,0,79.9,214,4,0,88,68,91,1,C++,Placed,Product Based
20,Female,1,EEE,B.Tech,8.46,0,69,200,2,0,100,64,87,3,Python,Placed,Product Based
23,Female,1,IT,B.Tech,7.47,0,88.2,280,2,0,100,65,76,0,Java,Placed,Product Based
20,Male,2,MECH,B.Tech,8.74,0,84.3,307,9,2,97,57,100,0,Python,Placed,Product Based
24,Male,2,MECH,B.Tech,10,0,85.4,393,7,3,100,72,93,1,Python,Placed,Product Based
20,Male,3,AI&DS,B.Tech,7.13,0,82.9,130,3,0,80,77,35,2,Java,Placed,Service Based
22,Male,3,IT,B.Tech,7.88,0,91.3,286,3,0,78,64,99,3,C++,Not Placed,Not Placed
24,Male,2,ECE,B.Tech,5.87,1,94.9,8,0,0,80,56,44,0,Java,Not Placed,Not Placed
21,Male,1,IT,B.Tech,7.83,0,84.8,137,2,2,95,85,67,0,Java,Placed,Service Based
24,Female,3,EEE,B.Tech,10,0,82.6,277,3,1,98,54,87,0,C++,Placed,Product Based
20,Female,1,AI&DS,B.Tech,7.84,1,82.8,257,8,0,100,62,58,2,Python,Placed,Product Based
23,Male,2,ECE,B.Tech,9.04,0,67.7,297,1,2,97,54,98,1,Java,Placed,Product Based
22,Male,3,AI&DS,B.Tech,8.26,0,75.9,204,4,0,96,66,45,0,Python,Placed,Service Based
21,Male,3,EEE,B.Tech,6.56,1,90.2,154,2,0,91,77,72,0,Java,Placed,Service Based
20,Male,3,AI&DS,B.Tech,7.48,0,80.5,307,1,0,88,61,67,0,C++,Placed,Service Based
20,Male,2,MECH,B.Tech,8.92,1,84.1,238,2,3,100,46,74,1,Java,Placed,Product Based
22,Female,1,CSE,B.Tech,7.64,0,85.8,135,3,0,95,65,80,1,Java,Placed,Service Based
22,Male,3,EEE,B.Tech,9,0,96.2,406,3,1,88,64,84,4,C++,Placed,Product Based
23,Male,2,ECE,B.Tech,7.09,0,72,230,4,0,91,74,63,2,C++,Placed,Service Based
24,Female,3,CSE,B.Tech,8.21,0,73.3,299,5,1,87,67,81,4,C++,Placed,Product Based
24,Female,1,AI&DS,B.Tech,7.94,0,84.2,147,4,0,89,50,68,1,C++,Placed,Product Based
21,Female,3,CSE,B.Tech,6.69,0,88.7,197,0,0,85,77,84,1,Python,Placed,Service Based
23,Female,3,CSE,B.Tech,8.75,0,95.3,347,5,2,99,87,84,3,Java,Placed,Product Based
23,Female,3,IT,B.Tech,8.55,0,76.3,202,2,2,100,55,97,0,C++,Placed,Service Based
24,Male,2,MECH,B.Tech,6.94,1,93.5,157,0,1,91,67,80,0,Python,Placed,Service Based
24,Male,2,CSE,B.Tech,7.06,1,88.1,255,3,0,100,48,69,1,C++,Not Placed,Not Placed
21,Female,2,AI&DS,B.Tech,8.68,0,75.9,208,0,3,94,61,74,2,Java,Placed,Product Based
23,Female,2,AI&DS,B.Tech,8.25,1,77.9,128,0,0,100,58,78,1,Python,Placed,Service Based
20,Female,3,CSE,B.Tech,7.77,0,73.3,183,2,0,79,52,93,0,Python,Not Placed,Not Placed
21,Female,2,MECH,B.Tech,7.86,1,91.5,151,1,2,100,65,82,2,Python,Placed,Service Based
22,Female,2,EEE,B.Tech,8.34,0,81.1,170,2,0,84,67,68,1,C++,Not Placed,Not Placed
24,Male,2,AI&DS,B.Tech,8.43,0,75.5,260,1,0,93,77,64,1,Java,Placed,Product Based
20,Male,3,CSE,B.Tech,6.76,0,79.1,159,0,0,87,50,59,2,Python,Placed,Service Based
21,Female,3,AI&DS,B.Tech,7.62,1,78.8,183,1,0,93,72,62,1,C++,Placed,Service Based
24,Male,1,EEE,B.Tech,7.06,1,76.6,138,5,1,88,70,79,1,Java,Placed,Product Based
22,Male,3,MECH,B.Tech,8.2,0,73.2,190,4,0,95,56,65,0,Java,Placed,Product Based
24,Male,3,AI&DS,B.Tech,8.11,2,82.7,250,2,0,83,48,75,3,Java,Placed,Product Based
21,Female,3,ECE,B.Tech,7.83,0,86.4,313,4,1,96,49,82,2,Java,Placed,Product Based
22,Female,1,EEE,B.Tech,7.49,0,87.6,130,0,0,85,61,63,0,Java,Placed,Service Based
23,Female,2,MECH,B.Tech,6.99,0,85.2,157,2,0,93,75,69,0,Java,Placed,Product Based
22,Female,1,AI&DS,B.Tech,7.4,0,67.9,108,0,0,93,60,68,2,Python,Placed,Service Based
20,Female,1,MECH,B.Tech,7.43,0,85.1,161,0,1,84,68,76,3,Java,Placed,Product Based
23,Male,2,EEE,B.Tech,8.9,0,82.2,221,5,2,97,50,87,2,C++,Placed,Product Based
23,Female,1,ECE,B.Tech,6.77,1,83,117,2,0,91,61,66,0,Java,Not Placed,Not Placed
23,Female,2,MECH,B.Tech,8.51,1,84.9,278,2,0,95,62,68,2,C++,Placed,Service Based
22,Female,2,IT,B.Tech,7,0,90.9,205,1,0,87,90,85,1,Java,Not Placed,Not Placed
23,Male,3,ECE,B.Tech,8.56,0,76.7,339,2,1,100,74,83,1,C++,Placed,Product Based
23,Female,1,AI&DS,B.Tech,8.1,2,97.7,273,1,0,85,64,93,1,Python,Not Placed,Not Placed
22,Female,1,AI&DS,B.Tech,5.79,1,81.6,20,0,0,82,59,45,0,Java,Not Placed,Not Placed
23,Male,2,IT,B.Tech,7.6,1,72.9,301,3,1,93,53,98,2,Python,Placed,Product Based
21,Female,3,ECE,B.Tech,9.24,0,75.2,408,5,2,100,56,100,3,Java,Placed,Product Based
23,Female,3,AI&DS,B.Tech,7.68,0,81.3,117,0,1,86,66,66,0,Python,Placed,Product Based
20,Male,3,AI&DS,B.Tech,8.71,0,92.4,243,0,0,100,49,66,0,Python,Placed,Product Based
21,Male,1,ECE,B.Tech,8.38,0,88.4,261,3,0,91,77,71,0,C++,Placed,Product Based
20,Male,2,IT,B.Tech,8.62,0,79.3,270,2,1,70,49,89,2,Java,Placed,Product Based
23,Female,3,CSE,B.Tech,7.44,1,88.4,245,2,1,94,70,54,0,C++,Placed,Product Based
20,Female,1,AI&DS,B.Tech,6.89,1,94.5,105,6,0,85,49,51,2,C++,Placed,Service Based
21,Male,3,MECH,B.Tech,7.89,0,100,268,5,0,100,76,80,0,Java,Placed,Product Based
23,Female,2,EEE,B.Tech,8.81,0,87.5,253,3,2,92,76,87,0,C++,Placed,Product Based
22,Female,3,AI&DS,B.Tech,7.38,0,79.2,180,1,1,97,57,71,1,Python,Placed,Service Based
22,Female,2,AI&DS,B.Tech,8.73,1,68.2,294,6,1,91,58,94,1,C++,Placed,Product Based
21,Male,2,EEE,B.Tech,8.61,1,71.3,326,5,2,73,76,84,0,Java,Placed,Product Based
24,Female,2,IT,B.Tech,7.64,0,82.9,154,1,0,86,66,54,3,Java,Placed,Service Based
22,Female,2,ECE,B.Tech,7.36,0,83.5,171,0,0,100,89,62,0,Java,Placed,Service Based
24,Female,2,EEE,B.Tech,6.05,0,81.9,46,1,0,73,40,51,0,C++,Not Placed,Not Placed
23,Male,3,EEE,B.Tech,7.33,1,84.2,187,5,0,100,63,59,2,Java,Placed,Service Based
24,Female,2,IT,B.Tech,8.06,0,77.3,188,2,1,100,59,63,1,Java,Placed,Product Based
20,Male,3,IT,B.Tech,8.51,0,89.6,355,4,0,100,64,100,2,Java,Placed,Product Based
22,Female,3,ECE,B.Tech,7.99,0,80.5,264,5,0,95,69,97,0,C++,Placed,Product Based
24,Female,1,EEE,B.Tech,8.43,0,71.9,242,3,2,70,73,72,1,Java,Placed,Product Based
20,Male,3,EEE,B.Tech,7.99,0,76.3,274,0,1,81,77,91,3,C++,Placed,Product Based
20,Female,2,ECE,B.Tech,8.02,0,86.8,303,6,1,98,51,85,1,Python,Placed,Product Based
23,Female,2,ECE,B.Tech,8.5,0,96.3,164,5,2,93,93,92,2,Java,Placed,Product Based
20,Male,2,MECH,B.Tech,8.11,0,71.4,208,1,0,92,66,79,1,Java,Placed,Product Based
22,Female,2,EEE,B.Tech,7.11,0,88.4,47,3,0,84,70,60,0,Java,Placed,Product Based
23,Male,2,CSE,B.Tech,9.84,0,72.2,411,1,3,100,80,100,3,Python,Placed,Product Based
21,Male,2,IT,B.Tech,8.47,0,74.9,193,3,0,100,48,80,0,Python,Placed,Product Based
21,Female,1,IT,B.Tech,8.64,0,79.1,241,4,2,95,70,95,1,C++,Placed,Product Based
23,Male,3,MECH,B.Tech,9.13,1,93.7,300,0,2,95,80,84,0,Python,Placed,Product Based
21,Female,2,EEE,B.Tech,7.3,1,73.8,114,1,0,81,58,50,0,Java,Placed,Service Based
24,Female,3,ECE,B.Tech,8.26,0,78.9,150,3,1,89,71,81,0,Java,Placed,Product Based
23,Female,3,ECE,B.Tech,7.2,0,89.8,182,4,0,92,66,70,2,Java,Placed,Service Based
20,Male,1,CSE,B.Tech,7.98,1,86.6,375,5,1,96,59,97,1,Java,Placed,Product Based
21,Female,2,EEE,B.Tech,8.16,1,80.9,203,2,2,83,64,91,2,C++,Placed,Product Based
20,Female,2,ECE,B.Tech,6.75,1,77.9,137,4,0,95,49,71,2,Java,Not Placed,Not Placed
20,Female,3,AI&DS,B.Tech,9,1,70.5,273,4,2,86,76,86,0,Java,Placed,Product Based
20,Male,1,IT,B.Tech,9.27,0,94.7,309,6,1,100,86,63,2,Java,Placed,Product Based
22,Male,1,IT,B.Tech,7.01,0,86.8,77,0,0,93,90,73,1,Python,Placed,Service Based
22,Female,3,EEE,B.Tech,8.75,0,79.8,273,7,3,100,53,78,0,Python,Placed,Product Based
22,Female,1,CSE,B.Tech,7.38,1,80,199,4,1,84,65,71,3,Java,Placed,Product Based
23,Male,3,CSE,B.Tech,8.43,2,78.3,347,4,1,80,86,79,1,C++,Placed,Product Based
20,Male,1,IT,B.Tech,7.33,0,80.6,168,0,0,82,58,50,3,C++,Placed,Service Based
20,Male,2,ECE,B.Tech,8.58,0,84.3,328,0,0,100,56,77,1,Java,Placed,Product Based
23,Male,2,CSE,B.Tech,9.74,0,91.5,268,5,2,100,64,85,4,C++,Placed,Product Based
20,Male,1,MECH,B.Tech,7.72,0,75.8,183,0,1,80,71,90,2,Java,Placed,Service Based
21,Female,1,AI&DS,B.Tech,7.25,0,74.9,141,0,1,83,69,62,0,Python,Placed,Service Based
21,Male,2,EEE,B.Tech,8.33,0,86.4,208,5,1,100,40,61,1,C++,Placed,Product Based
20,Male,1,EEE,B.Tech,7.76,0,74.9,235,4,2,86,75,83,1,Java,Placed,Product Based
24,Female,3,AI&DS,B.Tech,8.25,0,86.3,219,7,0,88,55,77,1,C++,Placed,Service Based
22,Male,2,IT,B.Tech,7.82,0,86.5,285,4,1,93,77,81,1,Python,Placed,Product Based
21,Male,3,IT,B.Tech,8.09,1,77.9,154,1,0,95,43,64,2,Python,Not Placed,Not Placed
22,Female,3,CSE,B.Tech,9.13,0,85.3,285,3,3,100,76,89,0,Java,Placed,Product Based
22,Female,1,ECE,B.Tech,8.3,1,86,201,0,1,90,49,83,1,Java,Placed,Product Based
21,Female,3,ECE,B.Tech,9.06,0,79,308,6,2,100,64,86,1,Java,Placed,Product Based
23,Male,1,MECH,B.Tech,7.75,0,76.4,193,1,0,85,65,60,0,Java,Placed,Service Based
23,Female,2,IT,B.Tech,7.79,0,78.4,206,5,0,77,63,85,0,Java,Placed,Product Based
21,Female,1,AI&DS,B.Tech,7.74,0,83.8,186,5,0,92,64,86,0,Python,Placed,Product Based
20,Female,2,IT,B.Tech,7.23,0,77.8,183,3,0,78,81,80,1,Java,Placed,Service Based
21,Female,2,IT,B.Tech,7.67,1,82.8,257,6,0,98,64,67,2,Python,Placed,Service Based
20,Male,2,MECH,B.Tech,7.58,0,100,87,0,0,99,43,35,1,Python,Not Placed,Not Placed
22,Female,1,ECE,B.Tech,8.15,0,88.2,247,4,1,94,43,65,2,Python,Placed,Product Based
24,Female,1,ECE,B.Tech,7.6,0,75.6,195,0,1,85,50,72,1,C++,Placed,Product Based
21,Female,2,CSE,B.Tech,9.33,0,77.2,374,7,3,100,67,100,1,C++,Placed,Product Based
23,Male,2,MECH,B.Tech,9.25,0,73,295,3,2,85,68,79,0,C++,Placed,Product Based
20,Female,2,AI&DS,B.Tech,7.83,1,75.8,265,1,0,98,81,73,0,C++,Placed,Service Based
23,Male,2,IT,B.Tech,7.04,0,87,96,3,0,94,64,80,1,C++,Placed,Service Based
